จังหวัด,เขต,หมายเลข,ชื่อผู้สมัคร,พรรค,คะแนน
อุบลราชธานี,2,5,นายณรงค์ชัย วีระกุล,ไทรวมพลัง,36198
อุบลราชธานี,2,8,นายวุฒิพงษ์ นามบุตร,กล้าธรรม,33798
อุบลราชธานี,2,4,นายปรีชญา ฉ่ำมณี,ประชาชน,12852
อุบลราชธานี,2,3,นายประสพ สารสมัคร,เพื่อไทย,3566
อุบลราชธานี,2,2,นายประเสริฐ เผ่าพันธ์,ภูมิใจไทย,2181
อุบลราชธานี,2,9,นายเจริญชัย คำแฝง,เศรษฐกิจ,1006
อุบลราชธานี,2,1,นางสาวณฐพร บุญประสิทธิ์,ประชาธิปัตย์,677
อุบลราชธานี,2,7,เรืออากาศตรีประจวบ ทรัพย์สะอาด,พลังประชารัฐ,385
อุบลราชธานี,2,6,นายวิทยา ครองยุติ,ประชาธิปไตยใหม่,375
อุบลราชธานี,2,10,นายธัชชัย คมขำ,ไทยก้าวใหม่,168
อุบลราชธานี,3,1,นางพิมพกาญจน์ พลสมัคร,ไทรวมพลัง,43632
อุบลราชธานี,3,2,นางสาวณัฐนันท์ รัตโน,เพื่อไทย,22798
อุบลราชธานี,3,3,นายปรเมธ ศรีหล้า,ประชาชน,13634
อุบลราชธานี,3,5,นายจิรศักดิ์ ขันอาสา,ภูมิใจไทย,3409
อุบลราชธานี,3,6,นายมิตร อนุวรรณ,ทางเลือกใหม่,745
อุบลราชธานี,3,7,นางสาวพรปนัดดา ทวีดี,รวมไทยสร้างชาติ,625
อุบลราชธานี,3,8,นายตรัยรัตน์ สาละมุล,ประชาธิปัตย์,554
อุบลราชธานี,3,4,นายอธิปไตย คุ้ย ศรีมงคล,ไทยก้าวหน้า,441
อุบลราชธานี,3,9,นายลำชี มะโนรัตน์,เพื่อบ้านเมือง,259
อุบลราชธานี,4,1,นางสาวกิตติ์ธัญญา วาจาดี,เพื่อไทย,37794
อุบลราชธานี,4,6,นายสุพล ฟองงาม,กล้าธรรม,28643
อุบลราชธานี,4,3,นางสาวพุทธชาด จินตะเวช,ประชาชน,27899
อุบลราชธานี,4,5,นายณัฐพงศ์ บุญทวี,ประชาธิปัตย์,2051
อุบลราชธานี,4,4,นายรินไท มุ่งมาจน,สัมมาธิปไตย,1504
อุบลราชธานี,4,7,นายอภิชาต วรโชติวิวรรธน์,ไทยสร้างไทย,1276
อุบลราชธานี,4,2,นายเข็มทอง แก้วเนตร,พลังประชารัฐ,1195
อุบลราชธานี,4,8,นางสุพัฒน์ นามมุงคุณ,ทางเลือกใหม่,417
อุบลราชธานี,5,2,นายสุทธิชัย จรูญเนตร,ภูมิใจไทย,52151
อุบลราชธานี,5,1,นายพร้อมพงศ์ สิถิลวัลย์,ประชาชน,15051
อุบลราชธานี,5,4,นายรัฐกิตติ์ ผาลีพัฒน์,กล้าธรรม,8636
อุบลราชธานี,5,5,นายอธิปัตย์ สืบศิรินุกูล,เพื่อไทย,3120
อุบลราชธานี,5,3,นายบุญสอน สามัคคี,ประชาธิปัตย์,1082
อุบลราชธานี,5,6,นางสาววิยดา พรหมทอง,พลังประชารัฐ,661
อุบลราชธานี,5,7,นางสาวหนูดา มัฐผา,ทางเลือกใหม่,290
อุบลราชธานี,6,1,นางสาวธัญธารีย์ สันตพันธุ์,เพื่อไทย,33345
อุบลราชธานี,6,2,นายกิตติกร เชิดชู,ไทรวมพลัง,31887
อุบลราชธานี,6,5,นายศิระ พันธ์ทอง,ประชาชน,9341
อุบลราชธานี,6,3,นางสาวอุบลกาญจน์ อมรสิน,ภูมิใจไทย,2663
อุบลราชธานี,6,6,นายฐาปนัฐ แสงสุกวาว,ประชาธิปไตยใหม่,471
อุบลราชธานี,6,4,นายชาญ การเพียร,ประชาธิปัตย์,437
อุบลราชธานี,7,1,นางสาวสุดารัตน์ พิทักษ์พรพัลลภ,ภูมิใจไทย,45003
อุบลราชธานี,7,5,นายเชิดศักดิ์ โภคกุลกานนท์,เพื่อไทย,34817
อุบลราชธานี,7,4,นายไพฑูรย์ จันทะยา,ประชาชน,6036
อุบลราชธานี,7,2,นายชุติมันต์ ปานเพชร,ประชาธิปัตย์,618
อุบลราชธานี,7,6,นางสาวชุพวัน สำราญพงษ์,พลังประชารัฐ,176
อุบลราชธานี,7,3,นายมานะ แรงมูลพฤกษ์,แผ่นดินธรรม,151
อุบลราชธานี,7,7,นายก้องชายแดน พินธุรักษ์,ประชากรไทย,137
อุบลราชธานี,7,8,นายชาญณรงค์เดช อยู่สุข,ไทยก้าวใหม่,76
อุบลราชธานี,8,3,นางสาวแนน บุณย์ธิดา สมชัย,ภูมิใจไทย,36651
อุบลราชธานี,8,2,นายบรรหาร ศรีบุระ,ไทรวมพลัง,33084
